customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,customer_segment
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,No,50,Venmo,Every 3 Months,Middle-aged,90,50,88,90,2,4,4,244,Loyal
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,1,Bank Transfer,Quarterly,Senior,90,1,83,90,2,1,4,214,Low Value
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,10,Cash,Every 3 Months,Adult,90,10,87,90,2,1,4,214,Low Value
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,48,Credit Card,Every 3 Months,Senior,90,48,57,90,2,4,2,242,At Risk
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,38,Credit Card,Monthly,Young Adult,30,38,88,30,3,3,4,334,High Value
2302,37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,21,Debit Card,Annually,Adult,365,21,20,365,1,2,1,121,At Risk
2303,36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,38,Venmo,Monthly,Adult,30,38,39,30,3,3,1,331,Low Value
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,No,31,Credit Card,Fortnightly,Middle-aged,14,31,71,14,4,3,3,433,High Value
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,9,Debit Card,Fortnightly,Young Adult,14,9,73,14,4,1,3,413,Low Value
2306,68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Free Shipping,No,47,Cash,Weekly,Senior,7,47,63,7,4,4,3,443,High Value
2307,27,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Standard,No,8,Cash,Bi-Weekly,Young Adult,14,8,78,14,4,1,3,413,Low Value
2308,28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Next Day Air,No,30,Debit Card,Annually,Young Adult,365,30,96,365,1,3,4,134,Loyal
2309,49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,22,Bank Transfer,Quarterly,Middle-aged,90,22,81,90,2,2,3,223,At Risk
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,No,3,Bank Transfer,Quarterly,Senior,90,3,95,90,2,1,4,214,Low Value
2311,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Standard,No,15,PayPal,Monthly,Young Adult,30,15,68,30,3,2,3,323,Low Value
2312,27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,10,Bank Transfer,Every 3 Months,Young Adult,90,10,28,90,2,1,1,211,Low Value
2313,19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,19,Cash,Every 3 Months,Young Adult,90,19,30,90,2,2,1,221,At Risk
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,36,Bank Transfer,Fortnightly,Senior,14,36,31,14,4,3,1,431,Low Value
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,12,Bank Transfer,Every 3 Months,Adult,90,12,95,90,2,1,4,214,Low Value
2316,69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,49,Debit Card,Quarterly,Senior,90,49,79,90,2,4,3,243,Loyal
2317,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Standard,No,7,Debit Card,Annually,Young Adult,365,7,39,365,1,1,1,111,Low Value
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,28,Bank Transfer,Monthly,Middle-aged,30,28,34,30,3,3,1,331,Low Value
2319,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,30,Credit Card,Annually,Senior,365,30,28,365,1,3,1,131,At Risk
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,No,29,PayPal,Monthly,Middle-aged,30,29,38,30,3,3,1,331,Low Value
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,9,Debit Card,Every 3 Months,Young Adult,90,9,55,90,2,1,2,212,Low Value
2322,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,No,Next Day Air,No,27,Debit Card,Fortnightly,Middle-aged,14,27,31,14,4,3,1,431,Low Value
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,21,Venmo,Fortnightly,Adult,14,21,84,14,4,2,4,424,Low Value
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Express,No,36,Credit Card,Monthly,Adult,30,36,93,30,3,3,4,334,High Value
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,19,Debit Card,Annually,Senior,365,19,28,365,1,2,1,121,At Risk
2326,44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,47,Cash,Weekly,Adult,7,47,55,7,4,4,2,442,Low Value
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Standard,No,38,Bank Transfer,Annually,Senior,365,38,63,365,1,3,3,133,Loyal
2328,20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,No,22,Venmo,Bi-Weekly,Young Adult,14,22,94,14,4,2,4,424,Low Value
2329,45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Express,No,29,Venmo,Bi-Weekly,Middle-aged,14,29,36,14,4,3,1,431,Low Value
2330,49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,No,42,Bank Transfer,Annually,Middle-aged,365,42,97,365,1,4,4,144,Loyal
2331,60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,47,PayPal,Every 3 Months,Senior,90,47,63,90,2,4,3,243,Loyal
2332,61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,10,Credit Card,Bi-Weekly,Senior,14,10,77,14,4,1,3,413,Low Value
2333,36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,10,Venmo,Monthly,Adult,30,10,53,30,3,1,2,312,Low Value
2334,33,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,1,PayPal,Every 3 Months,Adult,90,1,77,90,2,1,3,213,Low Value
2335,49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,No,Standard,No,7,Credit Card,Monthly,Middle-aged,30,7,79,30,3,1,3,313,Low Value
2336,31,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,10,Venmo,Fortnightly,Young Adult,14,10,37,14,4,1,1,411,Low Value
2337,19,Male,Belt,Accessories,94,California,M,Green,Winter,3.1,No,Free Shipping,No,11,Credit Card,Weekly,Young Adult,7,11,94,7,4,1,4,414,Low Value
2338,39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,5,Cash,Annually,Adult,365,5,76,365,1,1,3,113,Low Value
2339,66,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4.0,No,Express,No,21,PayPal,Quarterly,Senior,90,21,68,90,2,2,3,223,At Risk
2340,25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,24,Bank Transfer,Quarterly,Young Adult,90,24,65,90,2,2,3,223,At Risk
2341,63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Standard,No,37,Credit Card,Fortnightly,Senior,14,37,24,14,4,3,1,431,Low Value
2342,56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,Express,No,22,Venmo,Every 3 Months,Middle-aged,90,22,31,90,2,2,1,221,At Risk
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,16,Debit Card,Fortnightly,Young Adult,14,16,89,14,4,2,4,424,Low Value
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,44,PayPal,Monthly,Senior,30,44,49,30,3,4,2,342,Low Value
2345,34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,14,Venmo,Bi-Weekly,Adult,14,14,92,14,4,2,4,424,Low Value
2346,28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Express,No,23,Bank Transfer,Every 3 Months,Young Adult,90,23,32,90,2,2,1,221,At Risk
2347,22,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,No,Standard,No,46,Debit Card,Fortnightly,Young Adult,14,46,67,14,4,4,3,443,High Value
2348,37,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,No,Express,No,46,Cash,Every 3 Months,Adult,90,46,64,90,2,4,3,243,Loyal
2349,54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,16,PayPal,Every 3 Months,Middle-aged,90,16,84,90,2,2,4,224,At Risk
2350,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,No,40,Credit Card,Every 3 Months,Senior,90,40,34,90,2,4,1,241,At Risk
2351,57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,21,Cash,Annually,Middle-aged,365,21,26,365,1,2,1,121,At Risk
2352,38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,25,PayPal,Bi-Weekly,Adult,14,25,50,14,4,2,2,422,Low Value
2353,70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,25,Bank Transfer,Quarterly,Senior,90,25,46,90,2,2,2,222,At Risk
2354,56,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Standard,No,25,Debit Card,Every 3 Months,Middle-aged,90,25,71,90,2,2,3,223,At Risk
2355,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,27,Venmo,Monthly,Middle-aged,30,27,78,30,3,3,3,333,High Value
2356,22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,No,Next Day Air,No,12,Cash,Monthly,Young Adult,30,12,35,30,3,1,1,311,Low Value
2357,57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,No,Free Shipping,No,27,Debit Card,Quarterly,Middle-aged,90,27,58,90,2,3,2,232,At Risk
2358,53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,40,Credit Card,Bi-Weekly,Middle-aged,14,40,67,14,4,4,3,443,High Value
2359,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Standard,No,38,Credit Card,Quarterly,Middle-aged,90,38,93,90,2,3,4,234,Loyal
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,44,Bank Transfer,Every 3 Months,Young Adult,90,44,81,90,2,4,3,243,Loyal
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,27,Venmo,Every 3 Months,Middle-aged,90,27,80,90,2,3,3,233,Loyal
2362,44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,30,Credit Card,Every 3 Months,Adult,90,30,64,90,2,3,3,233,Loyal
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,24,Credit Card,Monthly,Young Adult,30,24,41,30,3,2,2,322,Low Value
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,38,Cash,Bi-Weekly,Senior,14,38,79,14,4,3,3,433,High Value
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,4,PayPal,Quarterly,Senior,90,4,60,90,2,1,2,212,Low Value
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,No,32,Venmo,Monthly,Middle-aged,30,32,91,30,3,3,4,334,High Value
2367,30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,No,Express,No,32,Credit Card,Fortnightly,Young Adult,14,32,66,14,4,3,3,433,High Value
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,28,Bank Transfer,Bi-Weekly,Senior,14,28,85,14,4,3,4,434,High Value
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,No,6,Debit Card,Every 3 Months,Young Adult,90,6,38,90,2,1,1,211,Low Value
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,24,PayPal,Monthly,Young Adult,30,24,23,30,3,2,1,321,Low Value
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,38,Venmo,Weekly,Middle-aged,7,38,71,7,4,3,3,433,High Value
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,28,Debit Card,Annually,Senior,365,28,25,365,1,3,1,131,At Risk
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,9,PayPal,Fortnightly,Middle-aged,14,9,39,14,4,1,1,411,Low Value
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,No,21,Debit Card,Every 3 Months,Adult,90,21,20,90,2,2,1,221,At Risk
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Standard,No,31,Debit Card,Monthly,Senior,30,31,73,30,3,3,3,333,High Value
2376,60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,No,Next Day Air,No,18,Credit Card,Quarterly,Senior,90,18,63,90,2,2,3,223,At Risk
2377,21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,Express,No,5,Cash,Weekly,Young Adult,7,5,94,7,4,1,4,414,Low Value
2378,44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,No,Next Day Air,No,22,Cash,Annually,Adult,365,22,94,365,1,2,4,124,At Risk
2379,26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,No,37,PayPal,Bi-Weekly,Young Adult,14,37,71,14,4,3,3,433,High Value
2380,40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,No,2-Day Shipping,No,22,Debit Card,Monthly,Adult,30,22,77,30,3,2,3,323,Low Value
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,No,36,PayPal,Fortnightly,Adult,14,36,66,14,4,3,3,433,High Value
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,23,PayPal,Annually,Senior,365,23,23,365,1,2,1,121,At Risk
2383,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Express,No,44,Debit Card,Weekly,Adult,7,44,60,7,4,4,2,442,Low Value
2384,53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,2-Day Shipping,No,25,Bank Transfer,Annually,Middle-aged,365,25,72,365,1,2,3,123,At Risk
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,No,40,PayPal,Quarterly,Young Adult,90,40,35,90,2,4,1,241,At Risk
2386,41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Express,No,12,PayPal,Weekly,Adult,7,12,31,7,4,1,1,411,Low Value
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,14,Venmo,Monthly,Young Adult,30,14,33,30,3,2,1,321,Low Value
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,No,2-Day Shipping,No,14,Debit Card,Monthly,Adult,30,14,95,30,3,2,4,324,Low Value
2389,21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Store Pickup,No,10,Debit Card,Annually,Young Adult,365,10,68,365,1,1,3,113,Low Value
2390,25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Store Pickup,No,17,Bank Transfer,Every 3 Months,Young Adult,90,17,87,90,2,2,4,224,At Risk
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,24,Debit Card,Fortnightly,Senior,14,24,64,14,4,2,3,423,Low Value
2392,42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,31,Bank Transfer,Quarterly,Adult,90,31,74,90,2,3,3,233,Loyal
2393,40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,No,2-Day Shipping,No,36,Cash,Annually,Adult,365,36,62,365,1,3,3,133,Loyal
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,No,2-Day Shipping,No,38,PayPal,Every 3 Months,Senior,90,38,97,90,2,3,4,234,Loyal
2395,40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,No,23,Debit Card,Fortnightly,Adult,14,23,47,14,4,2,2,422,Low Value
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,47,PayPal,Bi-Weekly,Senior,14,47,83,14,4,4,4,444,High Value
2397,38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,20,Venmo,Weekly,Adult,7,20,82,7,4,2,4,424,Low Value
2398,37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Store Pickup,No,41,Venmo,Monthly,Adult,30,41,26,30,3,4,1,341,Low Value
2399,65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,No,Free Shipping,No,44,Bank Transfer,Fortnightly,Senior,14,44,81,14,4,4,3,443,High Value
2400,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,31,Cash,Monthly,Middle-aged,30,31,44,30,3,3,2,332,Low Value
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,11,Credit Card,Bi-Weekly,Adult,14,11,88,14,4,1,4,414,Low Value
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Standard,No,25,PayPal,Bi-Weekly,Adult,14,25,76,14,4,2,3,423,Low Value
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,Free Shipping,No,31,Cash,Weekly,Middle-aged,7,31,89,7,4,3,4,434,High Value
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,40,Debit Card,Weekly,Senior,7,40,22,7,4,4,1,441,Low Value
2405,28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,23,Credit Card,Bi-Weekly,Young Adult,14,23,33,14,4,2,1,421,Low Value
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Standard,No,5,Debit Card,Quarterly,Senior,90,5,97,90,2,1,4,214,Low Value
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Standard,No,26,PayPal,Weekly,Middle-aged,7,26,57,7,4,3,2,432,Low Value
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Express,No,11,Credit Card,Bi-Weekly,Middle-aged,14,11,38,14,4,1,1,411,Low Value
2409,23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,44,Debit Card,Every 3 Months,Young Adult,90,44,55,90,2,4,2,242,At Risk
2410,26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,No,Store Pickup,No,47,Cash,Every 3 Months,Young Adult,90,47,37,90,2,4,1,241,At Risk
2411,48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,No,46,PayPal,Monthly,Middle-aged,30,46,43,30,3,4,2,342,Low Value
2412,49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,35,Cash,Every 3 Months,Middle-aged,90,35,96,90,2,3,4,234,Loyal
2413,53,Male,Jacket,Outerwear,51,Oregon,M,Pink,Winter,4.3,No,2-Day Shipping,No,8,Bank Transfer,Bi-Weekly,Middle-aged,14,8,51,14,4,1,2,412,Low Value
2414,69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,30,Bank Transfer,Weekly,Senior,7,30,95,7,4,3,4,434,High Value
2415,26,Male,Socks,Clothing,26,Virginia,M,Lavender,Summer,3.7,No,Next Day Air,No,14,Credit Card,Bi-Weekly,Young Adult,14,14,26,14,4,2,1,421,Low Value
2416,21,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,No,Standard,No,30,Bank Transfer,Weekly,Young Adult,7,30,34,7,4,3,1,431,Low Value
2417,59,Male,Sandals,Footwear,83,Nebraska,S,Black,Summer,4.0,No,Next Day Air,No,26,Credit Card,Every 3 Months,Senior,90,26,83,90,2,3,4,234,Loyal
2418,21,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,No,Standard,No,32,Venmo,Fortnightly,Young Adult,14,32,24,14,4,3,1,431,Low Value
2419,22,Male,Pants,Clothing,69,Michigan,S,Indigo,Fall,4.0,No,Next Day Air,No,47,Cash,Every 3 Months,Young Adult,90,47,69,90,2,4,3,243,Loyal
2420,26,Male,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,No,11,Credit Card,Every 3 Months,Young Adult,90,11,40,90,2,1,2,212,Low Value
2421,41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,28,PayPal,Annually,Adult,365,28,87,365,1,3,4,134,Loyal
2422,37,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,No,Standard,No,2,Debit Card,Every 3 Months,Adult,90,2,46,90,2,1,2,212,Low Value
2423,30,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,No,Store Pickup,No,45,Credit Card,Weekly,Young Adult,7,45,82,7,4,4,4,444,High Value
2424,49,Male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,No,7,Credit Card,Every 3 Months,Middle-aged,90,7,81,90,2,1,3,213,Low Value
2425,49,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,No,Next Day Air,No,28,Bank Transfer,Bi-Weekly,Middle-aged,14,28,57,14,4,3,2,432,Low Value
2426,58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3.0,No,2-Day Shipping,No,34,Bank Transfer,Quarterly,Senior,90,34,49,90,2,3,2,232,At Risk
2427,70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,26,Debit Card,Every 3 Months,Senior,90,26,42,90,2,3,2,232,At Risk
2428,27,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,Standard,No,45,Cash,Quarterly,Young Adult,90,45,26,90,2,4,1,241,At Risk
2429,65,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,34,Debit Card,Annually,Senior,365,34,38,365,1,3,1,131,At Risk
2430,57,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,No,Standard,No,47,Credit Card,Fortnightly,Middle-aged,14,47,57,14,4,4,2,442,Low Value
2431,20,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Express,No,42,Cash,Quarterly,Young Adult,90,42,100,90,2,4,4,244,Loyal
2432,34,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,No,Express,No,27,Bank Transfer,Every 3 Months,Adult,90,27,73,90,2,3,3,233,Loyal
2433,59,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,43,Venmo,Monthly,Senior,30,43,66,30,3,4,3,343,High Value
2434,54,Male,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,No,Standard,No,16,Cash,Bi-Weekly,Middle-aged,14,16,73,14,4,2,3,423,Low Value
2435,36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,40,Credit Card,Monthly,Adult,30,40,45,30,3,4,2,342,Low Value
2436,21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,29,Cash,Bi-Weekly,Young Adult,14,29,27,14,4,3,1,431,Low Value
2437,52,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,38,Credit Card,Quarterly,Middle-aged,90,38,24,90,2,3,1,231,At Risk
2438,43,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,No,Store Pickup,No,34,Credit Card,Weekly,Adult,7,34,59,7,4,3,2,432,Low Value
2439,32,Male,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,No,Express,No,30,Venmo,Weekly,Adult,7,30,20,7,4,3,1,431,Low Value
2440,55,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,Standard,No,45,Bank Transfer,Annually,Middle-aged,365,45,44,365,1,4,2,142,At Risk
2441,31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Standard,No,47,Bank Transfer,Annually,Young Adult,365,47,90,365,1,4,4,144,Loyal
2442,45,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Free Shipping,No,5,Credit Card,Monthly,Middle-aged,30,5,36,30,3,1,1,311,Low Value
2443,53,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,50,Debit Card,Bi-Weekly,Middle-aged,14,50,95,14,4,4,4,444,High Value
2444,24,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,No,2-Day Shipping,No,24,Bank Transfer,Bi-Weekly,Young Adult,14,24,30,14,4,2,1,421,Low Value
2445,47,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,No,Express,No,15,Debit Card,Bi-Weekly,Middle-aged,14,15,65,14,4,2,3,423,Low Value
2446,63,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,50,Cash,Weekly,Senior,7,50,96,7,4,4,4,444,High Value
2447,38,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,7,Credit Card,Monthly,Adult,30,7,65,30,3,1,3,313,Low Value
2448,59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,10,Venmo,Fortnightly,Senior,14,10,47,14,4,1,2,412,Low Value
2449,54,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,38,PayPal,Bi-Weekly,Middle-aged,14,38,25,14,4,3,1,431,Low Value
